Logs
NovoProp:Marcelo,778847931,778847931@gmail.com,Vale da Laranja
NovoCarro:Gasolina,Nissan,DO-59-96,232914262,36,1.9517512,12.468052,561,37.319405,-7.172181
NovoCarro:Gasolina,VW,LA-13-88,226115866,119,2.2102432,5.7687993,418,37.291862,-7.8427024
NovoCarro:Gasolina,Mercedes-Benz,QV-54-45,652785469,74,3.0142148,7.3872585,754,40.415012,-7.140024
NovoCarro:Gasolina,Seat,XJ-99-13,651635515,85,3.3900201,6.6263795,626,37.925415,-8.553781
NovoCarro:Gasolina,Porsche,LR-88-44,474453957,104,3.0830777,11.984942,516,41.029556,-8.246307
NovoCarro:Gasolina,Renault,FC-58-26,144865463,116,3.0503829,12.076819,760,39.60495,-6.95065
NovoCarro:Gasolina,Nissan,XV-57-12,739533914,66,2.7833273,7.9731026,331,39.712906,-9.07121
NovoCarro:Gasolina,Renault,DJ-96-63,187664617,63,2.8478775,11.932846,426,37.935677,-8.8602085
NovoCarro:Gasolina,Smart,EO-76-97,873529779,77,2.6380684,7.352354,217,40.193996,-7.2634497
NovoCarro:Gasolina,Seat,MZ-99-89,335978858,73,2.2522042,7.5322394,444,39.13079,-8.796122
NovoCarro:Gasolina,Ford,UO-55-82,589728812,46,2.8991468,5.256873,537,40.769615,-8.508034
NovoCarro:Gasolina,Mercedes-Benz,ED-33-32,657118242,62,3.5609655,4.33358,455,39.918434,-8.802393
NovoCarro:Gasolina,BMW,VW-16-44,257676823,67,1.3512757,5.9870872,277,37.24709,-9.077545
NovoCarro:Gasolina,Renault,MB-58-72,317467515,113,3.8417764,6.313408,733,40.625668,-7.894936
NovoCarro:Gasolina,VW,RF-38-42,623376251,83,1.1467953,4.906539,781,39.349895,-7.7867126
NovoCarro:Gasolina,Audi,RG-48-22,773969377,107,1.824646,7.411317,575,39.659912,-8.188393
NovoCarro:Gasolina,Opel,WZ-51-46,557422455,80,1.8937516,5.8988543,602,40.020287,-7.085191
NovoCarro:Gasolina,Land Rover,MU-92-91,873291198,91,1.833877,4.402741,276,39.61849,-7.5394235
NovoCarro:Gasolina,Toyota,XR-56-16,592653424,102,3.5902476,5.57649,284,42.14277,-7.0370626
NovoCarro:Gasolina,Porsche,CW-86-42,678975821,51,1.2749262,10.281278,448,38.806248,-7.5117903
NovoCarro:Gasolina,Renault,XV-52-35,832596969,59,1.9700665,4.576769,437,40.667564,-7.79988
NovoCarro:Gasolina,VW,LN-68-63,242761964,129,3.842958,7.7359858,639,41.128334,-9.055142
NovoCarro:Gasolina,Volvo,IN-84-84,369647324,123,2.42269,7.358841,335,38.759445,-8.380282
NovoCarro:Gasolina,Fiat,HK-66-29,142867255,100,2.2256842,6.237916,498,36.992622,-8.30074
NovoCarro:Gasolina,BMW,TH-52-69,257676823,56,2.2252061,4.8107996,335,38.575268,-7.288961
NovoCarro:Gasolina,Fiat,SX-36-13,366655187,90,2.760833,4.0246515,632,40.720985,-9.055846
NovoCarro:Gasolina,Renault,JP-11-65,487763655,118,2.8588676,6.2249975,408,40.45462,-7.065297
NovoCarro:Gasolina,Volvo,ZM-75-74,144865463,53,3.1929102,11.35058,440,41.298336,-7.6278
NovoCarro:Gasolina,Kia,SO-97-12,187361163,104,2.8761668,5.218396,580,39.635754,-7.0057583
NovoCarro:Gasolina,Fiat,OW-28-68,272444969,67,2.6884553,4.4451985,317,39.722263,-8.649428
NovoCarro:Gasolina,MINI,ZS-95-32,934224821,100,2.4431033,6.0100574,320,42.03248,-9.467035
NovoCarro:Gasolina,Renault,IG-18-57,592653424,73,3.0371666,7.1534348,668,40.020435,-7.4420156
NovoCarro:Gasolina,Mercedes-Benz,UB-56-71,295932391,104,3.8783774,5.8136406,535,41.18888,-7.3224616
NovoCarro:Gasolina,Mercedes-Benz,XO-86-64,851271581,59,1.4389489,6.801608,512,41.426994,-7.887534
NovoCarro:Gasolina,Audi,JI-86-25,638758856,100,3.5475013,7.167021,306,42.00853,-8.726425
NovoCarro:Gasolina,BMW,EI-61-91,235455986,41,2.081734,12.941449,428,40.52291,-7.00089
NovoCarro:Gasolina,Mazda,AI-28-94,498745672,89,2.6166797,10.114014,577,38.14685,-8.1037
NovoCarro:Gasolina,Renault,DM-35-55,635258171,98,3.1067908,5.3568373,433,37.66094,-7.5512137
NovoCarro:Gasolina,Toyota,QQ-47-98,268944759,41,3.8474383,5.5957203,609,37.190834,-8.793213
NovoCarro:Gasolina,Mitsubishi,UD-94-83,742243419,102,1.8505955,6.468053,894,38.501205,-7.188225
NovoCarro:Gasolina,VW,HN-45-27,767773994,89,1.4052088,14.679785,281,41.900467,-9.415035
NovoCarro:Gasolina,Nissan,CQ-29-41,648924927,51,1.3749204,4.803889,324,39.945347,-8.719878
NovoCarro:Gasolina,Mercedes-Benz,HY-67-31,793655651,130,3.8225296,5.262704,410,40.166973,-7.2884502
NovoCarro:Gasolina,Peugeot,SW-98-69,623357872,30,2.786088,6.482623,487,37.789562,-7.4466596
NovoCarro:Gasolina,Renault,OS-22-56,652785469,89,3.1740162,7.1695633,514,39.938118,-8.181862
NovoCarro:Gasolina,Abarth,LP-53-79,699519931,69,3.5446103,7.765582,869,41.41465,-8.38289
NovoCarro:Gasolina,Renault,UX-69-97,156199224,55,1.8414791,4.116576,697,38.214775,-9.428145
NovoCarro:Gasolina,Renault,NH-16-15,862482233,44,3.3338127,4.685789,572,39.49633,-6.9558134
NovoCarro:Gasolina,Peugeot,MA-26-89,869433527,86,3.8302817,15.491486,443,39.359455,-8.525185
NovoCarro:Gasolina,Renault,GA-35-54,876974537,105,3.6454191,5.6903844,481,37.680485,-7.1367846
NovoCarro:Gasolina,Suzuki,AG-74-27,372445212,109,1.6907182,6.8107166,604,42.129387,-9.087275
NovoCarro:Gasolina,BMW,GJ-65-46,781641324,70,3.7203095,9.663223,431,39.478577,-7.072977
NovoCarro:Gasolina,Audi,LX-87-69,352612181,89,3.018269,5.62203,415,37.80769,-8.556621
NovoCarro:Gasolina,BMW,NV-19-45,678975821,32,3.4517214,11.883178,629,41.98163,-8.801849
NovoCarro:Gasolina,Mercedes-Benz,JR-29-96,534974253,75,3.2936122,6.437609,219,41.6667,-7.3682995
NovoCarro:Gasolina,Renault,TM-37-89,189855287,42,2.9371262,4.662445,541,39.87444,-7.3872843
NovoCarro:Gasolina,VW,IF-51-71,317467515,51,3.1810818,12.144252,548,38.41936,-8.472854
NovoCarro:Gasolina,Peugeot,XG-53-39,189122717,127,1.7981608,6.854575,310,39.012444,-9.109345
NovoCarro:Gasolina,Peugeot,QP-89-19,623376251,68,3.5006993,6.2922688,588,41.072197,-7.1692777
NovoCarro:Gasolina,Mercedes-Benz,RZ-66-92,637192319,122,2.25204,4.118409,312,40.387157,-8.307989
NovoCarro:Gasolina,Jeep,GZ-27-36,929841647,40,3.5589123,9.752781,372,38.73701,-8.02689
NovoCarro:Hibrido,Mercedes-Benz,MB-97-76,979614746,92,2.4670787,7.4269304,401,40.248978,-8.938678
NovoCarro:Gasolina,VW,UY-43-19,472558187,83,3.8735647,5.5470924,308,38.451313,-8.802307
NovoCarro:Gasolina,Peugeot,BL-66-26,317455775,58,1.7691293,4.4256444,873,38.188343,-6.964925
NovoCarro:Gasolina,Citroen,UY-89-78,372445212,120,1.0608029,5.368321,614,37.65308,-8.844764
NovoCarro:Gasolina,BMW,CN-48-98,142867255,63,2.9702299,10.99398,648,40.608177,-9.051498
NovoCarro:Gasolina,Ford,ER-53-47,293221962,87,2.0299747,6.211893,444,41.933716,-9.108031
NovoCarro:Gasolina,Renault,IR-37-49,191886185,65,2.485992,4.236047,669,40.13229,-9.418064
NovoCarro:Gasolina,VW,PH-48-65,846132383,99,1.8152478,4.8552194,534,37.811676,-8.481284
NovoCarro:Gasolina,BMW,ZP-58-96,638626351,38,2.062551,7.399908,532,39.490376,-8.215001
NovoCarro:Gasolina,Mercedes-Benz,IE-52-49,678975821,46,3.4552596,15.811094,617,37.735584,-6.959716
NovoCarro:Gasolina,Volvo,LN-49-94,397737235,37,3.2562518,4.3120747,495,37.83587,-8.66252
NovoCarro:Gasolina,Land Rover,WH-91-98,929841647,54,3.9676282,5.900273,684,36.983665,-7.598671
NovoCarro:Gasolina,Mercedes-Benz,FP-96-83,235455986,44,2.0559757,5.435673,458,40.10913,-8.658265
NovoCarro:Gasolina,Peugeot,HO-86-16,298481683,53,3.5126948,4.2726583,620,38.961617,-7.110424
NovoCarro:Gasolina,BMW,WP-37-25,528433484,55,2.2171633,9.382173,674,39.490974,-8.696365
NovoCarro:Gasolina,VW,ZT-76-94,293798225,39,2.977748,14.223355,279,41.90007,-6.946713
NovoCarro:Gasolina,Peugeot,HV-42-25,786869441,118,1.8541741,7.630599,299,37.36405,-8.461651
NovoCarro:Gasolina,Toyota,HH-49-15,673949121,73,1.2476583,6.277413,861,40.3471,-7.2524614
NovoCarro:Hibrido,Fiat,NV-73-96,418119439,51,1.5889049,7.274469,734,39.49148,-8.340049
NovoCarro:Gasolina,Opel,JH-26-71,644495597,115,2.740326,7.574774,444,39.963337,-7.048613
NovoCarro:Gasolina,Volvo,TK-57-92,791836718,71,1.3088043,4.5330977,650,40.893147,-6.97176
NovoCarro:Gasolina,BMW,AF-33-33,557422455,80,3.7504938,5.7330894,615,37.320587,-7.0194054
NovoCarro:Gasolina,Peugeot,UQ-28-87,922691452,31,2.778389,7.376823,444,37.21941,-8.604253
NovoCarro:Gasolina,Audi,OR-36-51,232914262,69,1.1620548,7.990882,530,41.13121,-7.1626244
NovoCarro:Gasolina,Porsche,QB-65-91,199571412,93,3.4597387,11.129402,278,39.762627,-7.0786614
NovoCarro:Gasolina,Ford,HS-77-95,637192319,48,2.7333946,5.1503143,478,37.497845,-9.175017
NovoCarro:Gasolina,Mercedes-Benz,FK-41-81,924752385,68,3.3689737,6.808852,394,38.35871,-8.23444
NovoCarro:Gasolina,Fiat,WZ-73-13,144865463,58,2.1006906,4.1322503,478,38.19378,-7.4919863
NovoCarro:Gasolina,Audi,NR-16-65,192547142,127,3.021622,7.147554,318,41.504105,-8.223327
NovoCarro:Gasolina,Smart,VE-18-27,391526913,69,1.8160099,6.2507586,536,38.548817,-8.335424
NovoCarro:Gasolina,Peugeot,TG-89-98,669937293,42,3.8928733,5.297596,480,38.741566,-7.52992
NovoCarro:Gasolina,Citroen,YZ-17-48,567766425,43,3.7342076,7.484377,451,41.311474,-8.720118
NovoCarro:Gasolina,BMW,EE-22-24,571632268,36,3.0096202,6.775227,494,37.866932,-9.433848
NovoCarro:Gasolina,Volvo,ZD-77-89,976912136,112,1.9252076,9.246415,561,41.392166,-9.062816
NovoCarro:Gasolina,Fiat,XC-27-49,259646611,56,2.0473778,7.3654423,407,37.793427,-9.279819
NovoCarro:Hibrido,Peugeot,QB-39-21,678975821,103,2.4293008,7.354658,699,40.3909,-7.5904245
NovoCarro:Gasolina,Mitsubishi,AJ-12-23,498745672,64,3.866881,15.608358,524,41.721203,-7.546965
NovoCarro:Gasolina,Ford,XA-58-12,857536152,46,2.7255037,10.686328,554,38.82371,-8.822857
NovoCarro:Gasolina,Volvo,PY-46-73,239628255,76,3.6730776,7.1878986,886,40.280876,-7.1463203
NovoCarro:Gasolina,Nissan,BR-77-95,488964114,115,1.5214815,12.771038,455,42.05113,-9.312887
NovoCarro:Gasolina,Fiat,CM-59-88,534974253,97,1.5180236,4.471943,870,37.493233,-9.321202
NovoCarro:Gasolina,Mercedes-Benz,ZV-22-32,242761964,65,1.5990393,7.223773,646,37.228283,-8.325321
NovoCarro:Gasolina,Peugeot,EZ-95-71,652785469,105,3.881287,4.6312065,248,37.5322,-7.6691027
NovoCarro:Gasolina,Opel,XA-93-98,944292938,89,2.5188575,14.406794,407,38.144154,-7.907756
NovoCarro:Gasolina,Mercedes-Benz,SY-67-39,119385118,130,1.1811533,6.84789,366,38.551918,-8.991047
NovoCarro:Gasolina,Mercedes-Benz,YI-57-41,119385118,60,2.7239642,12.613161,211,41.793846,-8.748236
NovoCarro:Gasolina,BMW,WC-67-39,487763655,72,3.2059348,4.439664,272,37.465313,-8.398831
NovoCarro:Gasolina,Peugeot,RC-55-57,578851563,46,3.5371392,4.9043655,565,37.98652,-7.007202
NovoCarro:Gasolina,Mercedes-Benz,SN-57-77,726657485,94,2.3085344,7.160655,325,41.553345,-8.688528
NovoCarro:Electrico,Mercedes-Benz,EF-85-65,412183328,119,3.1039438,10.730473,654,41.08074,-8.577218
NovoCarro:Gasolina,BMW,JW-33-65,871526645,84,1.0427778,4.371292,641,39.255207,-8.109087
NovoCarro:Gasolina,BMW,GQ-63-74,412395837,46,1.9684298,6.89909,580,41.557587,-8.345709
NovoCarro:Gasolina,BMW,TR-24-36,742243419,103,3.989552,6.5052443,635,37.189327,-9.347651
NovoCarro:Gasolina,Nissan,CL-58-32,769631646,60,2.3731654,11.779683,252,37.664032,-8.745838
NovoCarro:Hibrido,Mercedes-Benz,DM-23-87,192547142,53,1.5008221,5.6171017,350,39.201202,-7.436665
NovoCarro:Gasolina,Renault,JT-75-38,769631646,92,1.3580917,6.0646343,215,39.15898,-7.1731777
NovoCarro:Gasolina,Mercedes-Benz,MY-11-55,981228814,99,1.3659227,10.0599575,301,41.65515,-7.040715
NovoCarro:Gasolina,VW,CG-91-91,757119262,70,2.1652684,12.500833,522,38.35186,-6.940323
NovoCarro:Gasolina,BMW,JW-99-23,688945385,75,2.2706738,6.0006733,659,39.81868,-7.8929005
NovoCarro:Gasolina,Smart,GW-54-91,266756435,128,1.6331632,5.3053074,533,39.66664,-8.665114
NovoCarro:Hibrido,Abarth,AV-66-13,474453957,110,3.6586642,4.020902,522,38.02602,-8.148297
NovoCarro:Hibrido,Peugeot,ZL-88-53,913718667,47,3.395656,4.654436,518,41.247387,-8.938506
NovoCarro:Gasolina,Volvo,PR-94-29,352612181,34,1.3603219,7.037141,261,41.457153,-7.0823956
NovoCarro:Gasolina,VW,GZ-43-68,334382238,37,3.6060615,10.833792,699,39.01926,-9.297935
NovoCarro:Gasolina,BMW,BG-95-66,873291198,109,2.547945,6.4446464,625,38.10142,-9.405357
NovoCarro:Gasolina,Porsche,JA-82-57,851271581,59,2.0037198,14.938675,511,41.191578,-8.871542
NovoCarro:Gasolina,VW,VK-69-49,644495597,126,2.1749659,4.2958484,466,38.796036,-9.145781
NovoCarro:Gasolina,Renault,YO-53-95,832596969,118,1.5904188,7.1244,676,37.144608,-8.86512
NovoCarro:Gasolina,Mercedes-Benz,TO-78-53,691882864,39,2.1039648,6.109233,517,38.650784,-8.204766
NovoCarro:Gasolina,Citroen,EQ-95-74,291978263,62,2.586131,4.5996523,607,41.24731,-8.312661
NovoCarro:Gasolina,Honda,HW-84-44,614995952,119,3.785171,14.546056,665,40.93048,-7.089485
NovoCarro:Gasolina,BMW,LM-71-12,652785469,41,1.9840901,7.083974,431,41.428337,-7.397498
NovoCarro:Gasolina,Renault,MI-98-58,934224821,85,1.215101,5.2127542,504,41.57422,-8.781137
NovoCarro:Hibrido,Mercedes-Benz,WF-21-84,976912136,78,1.4441463,4.2831674,686,41.212296,-8.61663
NovoCarro:Gasolina,Mazda,VM-38-12,913718667,90,2.9044473,12.378259,690,39.021526,-9.061975
NovoCarro:Gasolina,Peugeot,WR-64-36,295932391,57,2.1218367,5.249484,302,37.520607,-7.559547
NovoCarro:Gasolina,Renault,BG-79-95,295149364,125,1.2229936,5.0981483,516,41.95588,-8.73816
NovoCarro:Gasolina,Ford,NF-93-58,954328488,59,1.9787784,7.270485,520,38.838825,-7.061365
NovoCarro:Gasolina,Fiat,ID-18-97,947756989,82,1.3835032,6.994978,692,37.55085,-7.733656
NovoCarro:Gasolina,Ford,UT-36-12,981228814,42,1.5193863,4.9611254,552,39.891315,-9.011335
NovoCarro:Gasolina,Fiat,QW-92-93,678975821,42,2.6094058,6.213455,568,39.4116,-8.50117
NovoCarro:Gasolina,Audi,UM-38-58,873291198,42,2.6560168,4.2550178,635,40.811264,-8.1787
NovoCarro:Gasolina,Renault,WB-93-39,844832631,55,3.2231417,4.0828176,541,40.871002,-9.3897
NovoCarro:Gasolina,BMW,UG-83-72,249884554,39,1.4512074,7.4112105,509,40.549282,-9.302303
NovoCarro:Gasolina,Mercedes-Benz,DL-54-57,418119439,86,3.334704,7.0786133,518,41.876217,-9.268791
NovoCarro:Gasolina,Fiat,SD-68-93,673239954,79,1.033897,5.6467752,516,40.647488,-9.065536
NovoCarro:Gasolina,Opel,RB-18-73,528433484,113,2.1419466,6.3947334,506,39.20156,-7.848576
NovoCarro:Electrico,Audi,XJ-54-93,372445212,92,3.3885744,4.064307,404,40.346912,-8.217656
NovoCarro:Gasolina,Mercedes-Benz,IC-51-62,318816368,93,2.0546262,7.3757696,508,37.728474,-8.211039
NovoCarro:Gasolina,Fiat,GW-52-73,698467478,96,3.2523894,4.151705,238,39.76845,-8.401979
NovoCarro:Gasolina,Peugeot,UV-37-65,484557441,38,1.334142,6.4757366,432,40.762672,-9.193698
NovoCarro:Gasolina,Audi,YY-44-65,317484659,72,2.031918,5.613042,323,37.639305,-7.6171103
NovoCarro:Gasolina,Fiat,XT-85-12,431717458,66,1.2930739,4.9631195,727,40.289875,-7.73783
NovoCarro:Gasolina,BMW,TB-93-89,531337319,77,1.5813566,4.3875527,267,39.219303,-8.756337
NovoCarro:Gasolina,Opel,NC-12-62,648916541,37,1.1718793,5.8620305,382,41.076008,-7.1101427
NovoCarro:Gasolina,Maserati,FZ-99-19,189855287,45,1.6265252,7.2169523,435,39.993153,-7.934026
NovoCarro:Gasolina,Audi,RP-41-36,825676296,33,3.5438066,4.3925962,325,36.971245,-7.902818
NovoCarro:Gasolina,VW,ZA-22-59,295932391,124,2.6917882,4.161899,226,42.006798,-7.670146
NovoCarro:Gasolina,Opel,KY-53-69,575527679,55,1.0740973,5.9041967,641,40.89782,-7.7062526
NovoCarro:Gasolina,BMW,VS-95-33,825676296,70,1.5484228,9.938526,497,41.956333,-7.0783286
NovoCarro:Hibrido,Peugeot,RX-31-39,929841647,44,2.101257,14.964397,648,39.438286,-7.493849
NovoCarro:Gasolina,Lancia,AF-45-62,615471627,86,1.3804921,5.1797233,471,41.393726,-8.8397455
NovoCarro:Gasolina,MINI,XT-34-95,245221972,33,3.2177844,5.189533,361,37.462933,-8.73697
NovoCarro:Gasolina,Renault,ZH-58-57,869522454,87,3.6587584,7.419116,689,38.171234,-7.0874596
NovoCarro:Gasolina,Seat,SK-13-49,673949121,35,1.5285594,4.64025,799,37.73661,-8.414927
NovoCarro:Gasolina,Volvo,TI-32-93,698467478,53,3.4936967,4.206779,374,37.496788,-9.094453
NovoCarro:Gasolina,BMW,OD-59-54,773969377,103,2.7965603,7.6338816,435,40.0465,-8.662369
NovoCarro:Gasolina,Land Rover,KE-79-25,314373563,82,1.9829652,5.4487123,537,39.228188,-9.363987
NovoCarro:Gasolina,Mercedes-Benz,SB-91-84,924752385,31,3.313761,5.528865,609,37.80541,-9.330151
NovoCarro:Gasolina,Renault,IJ-44-46,985652298,30,1.9472337,6.848153,468,41.825916,-7.938423
NovoCarro:Gasolina,BMW,NJ-67-76,369647324,35,2.64396,7.3013744,812,41.769756,-7.4216223
NovoCarro:Gasolina,Mercedes-Benz,BA-93-48,295932391,32,2.571787,4.422627,241,41.787334,-6.9680057
NovoCarro:Gasolina,BMW,BE-38-29,533599813,70,2.8920064,6.5376253,809,41.459465,-7.36343
NovoCarro:Gasolina,BMW,VR-47-46,742243419,82,1.3011216,5.719533,425,37.72134,-8.516796
NovoCarro:Gasolina,Peugeot,HT-36-53,722667412,74,2.8676736,6.711517,725,39.13173,-8.33657
NovoCarro:Gasolina,Renault,XO-42-44,112317976,54,3.5079875,4.031988,522,37.835014,-8.291628
NovoCarro:Gasolina,Peugeot,IR-22-85,472558187,56,1.2799228,7.2706747,501,41.96577,-7.8174753
NovoCarro:Gasolina,Mercedes-Benz,SK-94-65,575527679,87,1.614161,7.429718,396,39.203613,-6.958607
NovoCarro:Gasolina,Peugeot,IA-52-17,589728812,48,2.7579014,7.4216533,563,41.924843,-7.660119
NovoCarro:Gasolina,Lexus,ER-96-13,582452689,40,3.5809288,7.256176,562,41.01173,-7.9050727
NovoCarro:Gasolina,Toyota,GH-75-55,235455986,83,2.882113,4.9090447,496,42.12286,-8.451916
NovoCarro:Gasolina,Skoda,VP-75-91,934224821,64,1.5006609,5.7554617,501,37.965343,-7.105503
NovoCarro:Electrico,BMW,QH-18-19,788782151,81,1.3517874,7.978635,820,41.875217,-7.007976
NovoCarro:Gasolina,Mercedes-Benz,KO-86-65,796175144,58,3.8060894,10.4935665,592,41.851063,-8.082335
NovoCarro:Gasolina,VW,YS-26-55,733837741,69,1.3234041,5.903735,527,40.6187,-8.359454
NovoCarro:Gasolina,Peugeot,CX-21-75,412395837,51,2.9292662,7.4072385,580,41.824997,-8.926811
NovoCarro:Gasolina,MINI,RS-45-42,369647324,103,2.4153366,6.3566513,473,41.935978,-6.9997625
NovoCarro:Gasolina,Mercedes-Benz,TB-59-15,648916541,88,1.280789,4.8053436,557,41.065186,-8.916401
NovoCarro:Gasolina,Mercedes-Benz,HL-78-36,786772179,60,3.0329251,7.4638844,511,41.667736,-7.45947
NovoCarro:Gasolina,BMW,KC-73-81,231588721,103,1.1158274,5.2509685,432,37.62763,-7.485485
NovoCarro:Gasolina,VW,LK-66-15,757119262,98,2.0475814,12.02937,879,39.781425,-8.541165
NovoCarro:Gasolina,Renault,JO-47-67,192547142,39,1.7797034,6.853399,222,38.569386,-7.034363
NovoCarro:Gasolina,Peugeot,OJ-28-11,959165137,54,1.6224108,15.647702,675,37.73144,-9.120171
NovoCarro:Gasolina,Smart,NY-58-54,798433271,104,1.5706928,7.974853,348,38.302364,-7.2501206
NovoCarro:Gasolina,Peugeot,IM-88-71,589511992,61,3.9568539,5.7919436,650,37.81313,-8.473058
NovoCarro:Gasolina,Seat,MQ-19-44,934224821,111,3.4842546,6.089529,707,40.756386,-8.485657
NovoCarro:Gasolina,MINI,UC-38-67,767773994,60,3.2402115,10.478311,533,38.233757,-7.42616
NovoCarro:Gasolina,Peugeot,NW-16-63,976912136,125,1.9101168,12.6863575,575,40.30675,-8.747511
NovoCarro:Gasolina,Audi,WH-64-26,963896725,96,1.3026973,5.5868406,512,37.439457,-9.078977
NovoCarro:Gasolina,Renault,OJ-67-58,472558187,104,2.214114,11.953531,498,38.303738,-7.5184813
NovoCarro:Gasolina,Mercedes-Benz,FU-76-47,778847931,43,2.8491983,7.5188303,263,37.641613,-9.110977
NovoCarro:Electrico,BMW,CA-27-94,688945385,116,3.8659158,5.3262844,602,37.45177,-8.687217
NovoCarro:Gasolina,MINI,FM-67-25,585271615,45,1.9568138,5.1142597,598,39.949085,-7.252733
NovoCarro:Gasolina,Peugeot,AJ-71-99,117446544,77,2.5112226,4.8139315,620,37.54074,-9.362149
NovoCarro:Gasolina,Citroen,UV-74-39,144865463,64,2.8085487,7.878745,601,41.06934,-8.388837
NovoCarro:Gasolina,Toyota,UJ-53-14,563234352,107,2.7911468,6.3121614,606,38.203598,-6.988204
NovoCarro:Gasolina,Opel,UN-81-73,157366618,114,1.675273,4.84215,477,41.086433,-7.065806
NovoCarro:Gasolina,VW,UH-82-85,715519252,51,1.4631314,5.683776,700,39.981686,-8.499427
NovoCarro:Gasolina,Volvo,FG-42-79,259389725,117,3.2401428,5.43826,569,39.121887,-7.7346797
NovoCarro:Gasolina,Peugeot,JC-39-65,984479173,62,1.1701268,5.3889008,585,39.568726,-9.440978
NovoCarro:Gasolina,Renault,LZ-13-88,764255967,54,1.6958394,7.2984924,412,37.75377,-8.690015
NovoCarro:Gasolina,Mercedes-Benz,UV-17-37,123552229,30,2.9394207,6.9890256,652,41.364765,-7.8236933
NovoCarro:Gasolina,Opel,OI-99-96,272444969,60,3.7843952,5.0229516,451,42.030273,-9.005703
NovoCarro:Gasolina,Nissan,JC-23-43,681475849,61,2.2625651,4.9407816,519,41.045883,-7.558385
NovoCarro:Gasolina,BMW,YX-31-12,335877757,89,3.6038604,6.704036,449,41.35994,-9.0379715
NovoCarro:Gasolina,Seat,FV-48-83,518378256,40,3.8866904,6.6897173,826,40.020027,-8.726384
NovoCarro:Gasolina,VW,WE-25-54,638626351,76,1.329493,4.953135,496,39.756866,-8.712195
NovoCarro:Gasolina,Renault,WD-29-75,947756989,50,1.0411115,4.969429,275,37.92555,-8.959691
NovoCarro:Gasolina,Renault,SY-13-58,984479173,54,2.4827585,4.2205095,607,40.94347,-7.4193573
NovoCarro:Gasolina,Peugeot,TD-89-25,268848341,77,1.0774481,6.6091337,371,38.004227,-7.7992277
NovoCarro:Gasolina,Nissan,IF-31-97,272444969,30,1.1915638,4.4125376,596,40.53698,-9.151793
NovoCarro:Gasolina,BMW,BO-96-69,126753417,63,3.1866448,10.083285,686,36.980976,-8.894512
NovoCarro:Gasolina,Ford,II-73-33,959891777,72,1.5713568,5.835054,517,37.002975,-7.3606615
NovoCarro:Gasolina,Citroen,CM-26-42,924238396,41,1.590657,5.22751,242,41.67747,-8.548415
NovoCarro:Hibrido,Hyundai,AL-99-17,245221972,33,3.7581315,6.7365866,303,41.62246,-9.263755
NovoCarro:Gasolina,Citroen,PC-28-42,722667412,80,1.9893746,12.975601,699,41.912167,-8.070763
NovoCarro:Gasolina,BMW,VC-21-97,648916541,83,2.7475228,7.6775885,461,37.53246,-8.746397
NovoCarro:Gasolina,Peugeot,GY-22-42,483126528,116,3.6449642,5.6083164,220,41.708885,-9.467353
NovoCarro:Gasolina,BMW,BY-45-49,266756435,122,3.1041212,5.742395,580,37.09981,-7.9275703
NovoCarro:Gasolina,Fiat,FX-12-65,825676296,101,2.11425,5.6044645,390,37.522385,-7.7430296
NovoCarro:Gasolina,Alfa Romeu,VC-41-82,659285542,84,1.6534916,6.5123405,591,38.212925,-7.8580127
NovoCarro:Gasolina,Hyundai,YW-21-17,568353331,105,1.4332654,7.6524076,557,41.48349,-6.9367685
NovoCarro:Electrico,Mercedes-Benz,WQ-26-77,469464267,61,3.9902878,4.9131813,434,41.878784,-8.203184
NovoCarro:Gasolina,VW,DK-22-23,934224821,66,2.1289816,7.1327076,227,39.99734,-9.263439
NovoCarro:Gasolina,BMW,RX-52-87,578851563,48,3.305499,5.9356575,625,41.324677,-9.359535
NovoCarro:Gasolina,Peugeot,CL-41-57,259646611,53,2.5955372,4.295643,469,39.608124,-7.2766323
NovoCarro:Gasolina,Citroen,QL-92-71,242761964,120,1.6235002,5.8295383,588,40.956688,-8.599739
NovoCarro:Gasolina,Fiat,PE-56-31,317761433,120,3.7668934,14.808366,574,41.322594,-7.893402
NovoCarro:Gasolina,Renault,XC-39-96,261935338,77,1.1762915,5.7351255,331,38.76794,-7.460824
NovoCarro:Gasolina,Audi,IM-78-94,698467478,59,1.117785,7.2238417,500,37.223537,-9.111396
NovoCarro:Gasolina,Audi,VE-25-51,555423644,55,1.3085444,4.334311,658,38.86354,-7.2528443
NovoCarro:Gasolina,Audi,LU-34-63,681723728,58,3.4946656,4.56903,537,41.134796,-7.063751
NovoCarro:Gasolina,Peugeot,IH-89-31,573322163,67,2.6825135,7.1488867,465,36.994175,-8.73102
NovoCarro:Gasolina,Hyundai,PY-94-39,739533914,81,2.9703026,4.667213,439,40.111366,-8.615995
NovoCarro:Gasolina,Audi,HC-81-46,144865463,45,3.7375007,6.3726945,841,39.520584,-8.464877
NovoCarro:Gasolina,Peugeot,AJ-85-21,981228814,77,3.2692044,9.083967,519,40.068535,-7.1833696
NovoCarro:Gasolina,Volvo,IA-81-73,696354464,105,1.8265433,11.973452,440,40.726376,-8.610481
NovoCarro:Gasolina,BMW,KH-95-16,317455775,72,1.4697746,5.644838,437,39.708233,-7.7111344
